split,family,mode,evaluator,training_seed,channel,c,snr_db,nominal_cbr,actual_cbr,channel_seed,clips,psnr_db,ssim,ms_ssim_3scale,top1_percent,top5_percent,clean_top1_percent,clean_top5_percent,official_test_used,source_summary
validation,exact_topk,random_topk,r2plus1d,44,AWGN,8,13.0,1/6,1/12,1042,1128,21.551706352977888,0.6145206468430817,0.7671423180306212,7.801418439716312,20.21276595744681,79.16666666666667,95.12411347517731,False,out_topk50_trained_selector_seed44_r2plus1d_matched_validation/TATopKMatched_validation_AWGN_c8_snr13_seed1042/summary.json
validation,exact_topk,uniform_topk,r2plus1d,44,AWGN,8,13.0,1/6,1/12,1042,1128,21.2784204948033,0.6023012381971727,0.7550102756589863,9.397163120567376,28.19148936170213,79.16666666666667,95.12411347517731,False,out_topk50_trained_selector_seed44_r2plus1d_matched_validation/TATopKMatched_validation_AWGN_c8_snr13_seed1042/summary.json
validation,exact_topk,learned_topk,tsn,44,AWGN,8,13.0,1/6,1/12,1042,1128,21.70668703106278,0.6267917129270574,0.77103622336971,18.70567375886525,38.209219858156025,68.26241134751773,87.76595744680851,False,out_topk50_trained_selector_seed44_tsn_matched_validation/TATopKMatched_validation_AWGN_c8_snr13_seed1042/summary.json
validation,exact_topk,random_topk,tsn,44,AWGN,8,13.0,1/6,1/12,1042,1128,21.551706366505183,0.6145206482697886,0.7671423153885712,15.425531914893616,33.42198581560284,68.26241134751773,87.76595744680851,False,out_topk50_trained_selector_seed44_tsn_matched_validation/TATopKMatched_validation_AWGN_c8_snr13_seed1042/summary.json
validation,exact_topk,uniform_topk,tsn,44,AWGN,8,13.0,1/6,1/12,1042,1128,21.27842050325786,0.6023012404164947,0.7550102775612622,10.549645390070921,30.0531914893617,68.26241134751773,87.76595744680851,False,out_topk50_trained_selector_seed44_tsn_matched_validation/TATopKMatched_validation_AWGN_c8_snr13_seed1042/summary.json
validation,fine_tune_only_c8,no_selection,r2plus1d,42,AWGN,8,13.0,1/6,1/6,1042,1128,23.120489528838625,0.6786041645240699,0.832444393307182,23.138297872340427,48.04964539007092,79.16666666666667,95.12411347517731,False,out_no_selector_r2plus1d_primary_locked_validation/VideoJSCC_R2Plus1D_validation_AWGN_c8_snr13_seed1042/summary.json
validation,fine_tune_only_c8,no_selection,tsn,42,AWGN,8,13.0,1/6,1/6,1042,1128,23.120489530529536,0.6786041645240699,0.832444392303203,31.117021276595743,56.648936170212764,68.26241134751773,87.76595744680851,False,out_no_selector_primary_locked_validation/VideoJSCC_TSN_validation_AWGN_c8_snr13_seed1042/summary.json
validation,fine_tuned_native_c4,no_selection,r2plus1d,42,AWGN,4,13.0,1/12,1/12,1042,1128,22.95061272002281,0.6661034368031414,0.8250873872997068,20.921985815602838,44.41489361702128,79.16666666666667,95.12411347517731,False,out_finetuned_native_c4_primary_r2plus1d_locked_validation/VideoJSCC_R2Plus1D_validation_AWGN_c4_snr13_seed1042/summary.json
validation,fine_tuned_native_c4,no_selection,tsn,42,AWGN,4,13.0,1/12,1/12,1042,1128,22.95061272002281,0.6661034357463215,0.8250873855031129,27.4822695035461,53.36879432624114,68.26241134751773,87.76595744680851,False,out_finetuned_native_c4_primary_tsn_locked_validation/VideoJSCC_TSN_validation_AWGN_c4_snr13_seed1042/summary.json
validation,fine_tuned_native_c4,no_selection,r2plus1d,43,AWGN,4,13.0,1/12,1/12,1042,1128,22.92955223296551,0.6668227341105329,0.8252469003200531,21.71985815602837,45.656028368794324,79.16666666666667,95.12411347517731,False,out_finetuned_native_c4_seed43_primary_r2plus1d_locked_validation/VideoJSCC_R2Plus1D_validation_AWGN_c4_snr13_seed1042/summary.json
validation,fine_tuned_native_c4,no_selection,tsn,43,AWGN,4,13.0,1/12,1/12,1042,1128,22.929552243110983,0.6668227324988825,0.8252468993689152,27.836879432624112,53.63475177304964,68.26241134751773,87.76595744680851,False,out_finetuned_native_c4_seed43_primary_tsn_locked_validation/VideoJSCC_TSN_validation_AWGN_c4_snr13_seed1042/summary.json
validation,fine_tuned_native_c4,no_selection,r2plus1d,44,AWGN,4,13.0,1/12,1/12,1042,1128,22.90322911401167,0.6690095759769703,0.8251245052996257,22.163120567375888,45.1241134751773,79.16666666666667,95.12411347517731,False,out_finetuned_native_c4_seed44_primary_r2plus1d_locked_validation/VideoJSCC_R2Plus1D_validation_AWGN_c4_snr13_seed1042/summary.json
validation,fine_tuned_native_c4,no_selection,tsn,44,AWGN,4,13.0,1/12,1/12,1042,1128,22.90322909710255,0.6690095755278219,0.8251245065149686,28.45744680851064,52.748226950354606,68.26241134751773,87.76595744680851,False,out_finetuned_native_c4_seed44_primary_tsn_locked_validation/VideoJSCC_TSN_validation_AWGN_c4_snr13_seed1042/summary.json
validation,reconstruction_only_c4,no_selection,r2plus1d,42,AWGN,4,13.0,1/12,1/12,1042,1128,23.062683719269774,0.6770963073833615,0.824860247842809,13.297872340425531,33.776595744680854,79.16666666666667,95.12411347517731,False,out_native_c4_r2plus1d_snr13_locked_validation/VideoJSCC_R2Plus1D_validation_AWGN_c4_snr13_seed1042/summary.json
validation,reconstruction_only_c4,no_selection,tsn,42,AWGN,4,1.0,1/12,1/12,1042,1128,22.2233147080063,0.6395053341456339,0.793166863950009,12.145390070921986,31.29432624113475,68.26241134751773,87.76595744680851,False,out_video_clean_evaluation_locked_tsn/VideoJSCC_TSN_validation_AWGN_c4_snr1_seed1042/summary.json
validation,reconstruction_only_c4,no_selection,tsn,42,AWGN,4,4.0,1/12,1/12,1042,1128,22.67574403979254,0.6590899449925051,0.8047370446700577,13.652482269503546,33.776595744680854,68.26241134751773,87.76595744680851,False,out_video_clean_evaluation_locked_tsn/VideoJSCC_TSN_validation_AWGN_c4_snr4_seed1042/summary.json
validation,reconstruction_only_c4,no_selection,tsn,42,AWGN,4,7.0,1/12,1/12,1042,1128,22.862085837844415,0.6632188960962685,0.8131460092486219,14.627659574468085,35.638297872340424,68.26241134751773,87.76595744680851,False,out_video_clean_evaluation_locked_tsn/VideoJSCC_TSN_validation_AWGN_c4_snr7_seed1042/summary.json
validation,reconstruction_only_c4,no_selection,tsn,42,AWGN,4,13.0,1/12,1/12,1042,1128,23.06268371757886,0.677096307198418,0.8248602492166749,16.31205673758865,38.652482269503544,68.26241134751773,87.76595744680851,False,out_video_clean_evaluation_locked_tsn/VideoJSCC_TSN_validation_AWGN_c4_snr13_seed1042/summary.json
validation,reconstruction_only_c4,no_selection,tsn,42,AWGN,4,19.0,1/12,1/12,1042,1128,23.169730664145018,0.6862444556879659,0.83305881087873,19.23758865248227,41.13475177304964,68.26241134751773,87.76595744680851,False,out_video_clean_evaluation_locked_tsn/VideoJSCC_TSN_validation_AWGN_c4_snr19_seed1042/summary.json
validation,reconstruction_only_c4,no_selection,tsn,42,Rayleigh,4,1.0,1/12,1/12,1042,1128,20.314705548556983,0.609071708845754,0.7565064909240455,6.294326241134752,21.01063829787234,68.26241134751773,87.76595744680851,False,out_video_clean_rayleigh_evaluation_locked_tsn/VideoJSCC_TSN_validation_Rayleigh_c4_snr1_seed1042/summary.json
validation,reconstruction_only_c4,no_selection,tsn,42,Rayleigh,4,4.0,1/12,1/12,1042,1128,21.839313733662273,0.6236747736837847,0.770202490084983,10.0177304964539,25.70921985815603,68.26241134751773,87.76595744680851,False,out_video_clean_rayleigh_evaluation_locked_tsn/VideoJSCC_TSN_validation_Rayleigh_c4_snr4_seed1042/summary.json
validation,reconstruction_only_c4,no_selection,tsn,42,Rayleigh,4,7.0,1/12,1/12,1042,1128,20.653127525715117,0.6341802807300226,0.7784673480700094,8.156028368794326,25.70921985815603,68.26241134751773,87.76595744680851,False,out_video_clean_rayleigh_evaluation_locked_tsn/VideoJSCC_TSN_validation_Rayleigh_c4_snr7_seed1042/summary.json
validation,reconstruction_only_c4,no_selection,tsn,42,Rayleigh,4,13.0,1/12,1/12,1042,1128,20.880022166468574,0.6571907170962358,0.7947390226924673,10.549645390070921,29.43262411347518,68.26241134751773,87.76595744680851,False,out_video_clean_rayleigh_evaluation_locked_tsn/VideoJSCC_TSN_validation_Rayleigh_c4_snr13_seed1042/summary.json
validation,reconstruction_only_c4,no_selection,tsn,42,Rayleigh,4,19.0,1/12,1/12,1042,1128,21.001147927121913,0.6682414994806263,0.8044371956840475,12.145390070921986,32.09219858156028,68.26241134751773,87.76595744680851,False,out_video_clean_rayleigh_evaluation_locked_tsn/VideoJSCC_TSN_validation_Rayleigh_c4_snr19_seed1042/summary.json
validation,reconstruction_only_c8,no_selection,r2plus1d,42,AWGN,8,13.0,1/6,1/6,1042,1128,23.251356605096912,0.689710149316923,0.8333661248709293,15.691489361702128,40.691489361702125,79.16666666666667,95.12411347517731,False,out_video_clean_evaluation_locked_r2plus1d_snr13_pilot/VideoJSCC_R2Plus1D_validation_AWGN_c8_snr13_seed1042/summary.json
validation,reconstruction_only_c8,no_selection,r2plus1d,42,Rayleigh,8,13.0,1/6,1/6,1042,1128,20.965781910199645,0.6687739380760819,0.8034146795353145,7.092198581560283,21.71985815602837,79.16666666666667,95.12411347517731,False,out_video_clean_rayleigh_evaluation_locked_r2plus1d/VideoJSCC_R2Plus1D_validation_Rayleigh_c8_snr13_seed1042/summary.json
validation,reconstruction_only_c8,no_selection,tsn,42,AWGN,8,1.0,1/6,1/6,1042,1128,23.145720866555017,0.6650443881063174,0.8107001404178903,19.680851063829788,39.184397163120565,68.26241134751773,87.76595744680851,False,out_video_clean_evaluation_locked_tsn/VideoJSCC_TSN_validation_AWGN_c8_snr1_seed1042/summary.json
validation,reconstruction_only_c8,no_selection,tsn,42,AWGN,8,4.0,1/6,1/6,1042,1128,22.99280600767609,0.6704522897060036,0.8194618847564603,15.159574468085106,38.209219858156025,68.26241134751773,87.76595744680851,False,out_video_clean_evaluation_locked_tsn/VideoJSCC_TSN_validation_AWGN_c8_snr4_seed1042/summary.json
validation,reconstruction_only_c8,no_selection,tsn,42,AWGN,8,7.0,1/6,1/6,1042,1128,23.090261656341823,0.673672747685977,0.8233571845166227,16.04609929078014,38.12056737588652,68.26241134751773,87.76595744680851,False,out_video_clean_evaluation_locked_tsn/VideoJSCC_TSN_validation_AWGN_c8_snr7_seed1042/summary.json
validation,reconstruction_only_c8,no_selection,tsn,42,AWGN,8,13.0,1/6,1/6,1042,1128,23.251356615242383,0.6897101499774354,0.8333661280413891,18.79432624113475,41.312056737588655,68.26241134751773,87.76595744680851,False,out_video_clean_evaluation_locked_tsn/VideoJSCC_TSN_validation_AWGN_c8_snr13_seed1042/summary.json
validation,reconstruction_only_c8,no_selection,tsn,42,AWGN,8,19.0,1/6,1/6,1042,1128,23.355011688056567,0.6932124854825067,0.83829145646053,21.98581560283688,45.0354609929078,68.26241134751773,87.76595744680851,False,out_video_clean_evaluation_locked_tsn/VideoJSCC_TSN_validation_AWGN_c8_snr19_seed1042/summary.json
validation,reconstruction_only_c8,no_selection,tsn,42,Rayleigh,8,1.0,1/6,1/6,1042,1128,20.599432809978513,0.6272660941678159,0.7727425001720165,7.801418439716312,23.847517730496453,68.26241134751773,87.76595744680851,False,out_video_clean_rayleigh_evaluation_locked_tsn/VideoJSCC_TSN_validation_Rayleigh_c8_snr1_seed1042/summary.json
validation,reconstruction_only_c8,no_selection,tsn,42,Rayleigh,8,4.0,1/6,1/6,1042,1128,20.72213623202439,0.6390322307587093,0.7821426570204133,8.24468085106383,25.177304964539008,68.26241134751773,87.76595744680851,False,out_video_clean_rayleigh_evaluation_locked_tsn/VideoJSCC_TSN_validation_Rayleigh_c8_snr4_seed1042/summary.json
validation,reconstruction_only_c8,no_selection,tsn,42,Rayleigh,8,7.0,1/6,1/6,1042,1128,20.877226974947234,0.6542969241157068,0.7940388039177191,10.638297872340425,29.343971631205672,68.26241134751773,87.76595744680851,False,out_video_clean_rayleigh_evaluation_locked_tsn/VideoJSCC_TSN_validation_Rayleigh_c8_snr7_seed1042/summary.json
validation,reconstruction_only_c8,no_selection,tsn,42,Rayleigh,8,13.0,1/6,1/6,1042,1128,20.965781903436,0.6687739394763683,0.8034146804864525,11.790780141843971,30.407801418439718,68.26241134751773,87.76595744680851,False,out_video_clean_rayleigh_evaluation_locked_tsn/VideoJSCC_TSN_validation_Rayleigh_c8_snr13_seed1042/summary.json
validation,reconstruction_only_c8,no_selection,tsn,42,Rayleigh,8,19.0,1/6,1/6,1042,1128,21.043963120338766,0.6690920546703728,0.8069133508078595,11.081560283687944,31.117021276595743,68.26241134751773,87.76595744680851,False,out_video_clean_rayleigh_evaluation_locked_tsn/VideoJSCC_TSN_validation_Rayleigh_c8_snr19_seed1042/summary.json
